"GameDate","Attendance","GameCode","GameDay","VisitTeam","VisitLeague","HomeTeam","HomeLeague","HomeGameNum","VisitScore","HomeScore","DayNight","GameMinutes","GameYear","GameMonth","Winner","WinTeam"
1982-06-19,8486,0,"Sat","TEX","AL","MIN","AL",67,6,3,"N",134,"1982","06","VISIT","TEX"
1982-06-20,19010,0,"Sun","TEX","AL","MIN","AL",68,1,4,"D",120,"1982","06","HOME","MIN"
1982-06-28,8428,0,"Mon","CHA","AL","MIN","AL",74,8,7,"N",183,"1982","06","VISIT","CHA"
1982-06-29,9181,0,"Tue","CHA","AL","MIN","AL",75,5,12,"N",176,"1982","06","HOME","MIN"
1982-06-30,8269,0,"Wed","CHA","AL","MIN","AL",76,3,4,"N",130,"1982","06","HOME","MIN"
1982-07-01,26360,0,"Thu","CHA","AL","MIN","AL",77,2,9,"D",179,"1982","07","HOME","MIN"
1982-07-02,7503,0,"Fri","TOR","AL","MIN","AL",78,9,4,"N",153,"1982","07","VISIT","TOR"
1982-07-03,9591,0,"Sat","TOR","AL","MIN","AL",79,1,2,"N",122,"1982","07","HOME","MIN"
1982-07-04,6532,0,"Sun","TOR","AL","MIN","AL",80,3,4,"D",128,"1982","07","HOME","MIN"
1982-07-15,19108,0,"Thu","DET","AL","MIN","AL",88,18,2,"N",181,"1982","07","VISIT","DET"
1982-07-16,8258,0,"Fri","DET","AL","MIN","AL",89,6,3,"N",145,"1982","07","VISIT","DET"
1982-07-17,10971,0,"Sat","DET","AL","MIN","AL",90,8,4,"N",171,"1982","07","VISIT","DET"
1982-07-18,15657,0,"Sun","DET","AL","MIN","AL",91,1,6,"D",115,"1982","07","HOME","MIN"
1982-07-19,15716,0,"Mon","MIL","AL","MIN","AL",92,4,6,"N",129,"1982","07","HOME","MIN"
1982-07-20,15650,0,"Tue","MIL","AL","MIN","AL",93,3,5,"N",169,"1982","07","HOME","MIN"
1982-07-21,18634,0,"Wed","MIL","AL","MIN","AL",94,10,4,"N",176,"1982","07","VISIT","MIL"
1982-07-23,11452,0,"Fri","BOS","AL","MIN","AL",95,4,8,"N",130,"1982","07","HOME","MIN"
1982-07-24,15194,0,"Sat","BOS","AL","MIN","AL",96,3,5,"N",154,"1982","07","HOME","MIN"
1982-07-25,10961,0,"Sun","BOS","AL","MIN","AL",97,5,0,"D",135,"1982","07","VISIT","BOS"
1982-08-06,11910,0,"Fri","OAK","AL","MIN","AL",109,4,1,"N",181,"1982","08","VISIT","OAK"
1982-08-07,10979,0,"Sat","OAK","AL","MIN","AL",110,7,1,"D",179,"1982","08","VISIT","OAK"
1982-08-08,10902,0,"Sun","OAK","AL","MIN","AL",111,5,2,"D",165,"1982","08","VISIT","OAK"
1982-08-10,17189,0,"Tue","CAL","AL","MIN","AL",112,2,5,"N",160,"1982","08","HOME","MIN"
1982-08-11,14115,0,"Wed","CAL","AL","MIN","AL",113,6,3,"N",168,"1982","08","VISIT","CAL"
1982-08-12,11088,0,"Thu","CAL","AL","MIN","AL",114,3,1,"D",157,"1982","08","VISIT","CAL"
1982-08-13,7696,0,"Fri","SEA","AL","MIN","AL",115,1,3,"N",140,"1982","08","HOME","MIN"
1982-08-14,7756,0,"Sat","SEA","AL","MIN","AL",116,3,1,"N",176,"1982","08","VISIT","SEA"
1982-08-15,7677,0,"Sun","SEA","AL","MIN","AL",117,10,2,"D",146,"1982","08","VISIT","SEA"
1982-08-17,8407,0,"Tue","BAL","AL","MIN","AL",118,8,4,"N",152,"1982","08","VISIT","BAL"
1982-08-18,7132,0,"Wed","BAL","AL","MIN","AL",119,5,6,"N",196,"1982","08","HOME","MIN"
1982-08-19,15529,0,"Thu","BAL","AL","MIN","AL",120,3,9,"N",136,"1982","08","HOME","MIN"
1982-08-27,6638,0,"Fri","CLE","AL","MIN","AL",127,3,5,"N",135,"1982","08","HOME","MIN"
1982-08-28,10458,0,"Sat","CLE","AL","MIN","AL",128,0,10,"N",157,"1982","08","HOME","MIN"
1982-08-29,8926,0,"Sun","CLE","AL","MIN","AL",129,3,6,"D",137,"1982","08","HOME","MIN"
1982-08-30,11325,0,"Mon","NYA","AL","MIN","AL",130,8,2,"N",134,"1982","08","VISIT","NYA"
1982-08-31,11355,0,"Tue","NYA","AL","MIN","AL",131,3,1,"N",130,"1982","08","VISIT","NYA"
1982-09-01,9829,0,"Wed","NYA","AL","MIN","AL",132,2,7,"N",145,"1982","09","HOME","MIN"
1982-09-13,2795,0,"Mon","TEX","AL","MIN","AL",143,0,2,"N",113,"1982","09","HOME","MIN"
1982-09-14,3382,0,"Tue","TEX","AL","MIN","AL",144,2,3,"N",115,"1982","09","HOME","MIN"
1982-09-15,3642,0,"Wed","TEX","AL","MIN","AL",145,2,10,"N",132,"1982","09","HOME","MIN"
1982-09-16,6718,0,"Thu","TEX","AL","MIN","AL",146,8,2,"D",174,"1982","09","VISIT","TEX"
1982-09-17,7201,0,"Fri","KCA","AL","MIN","AL",147,4,5,"N",128,"1982","09","HOME","MIN"
1982-09-18,8394,0,"Sat","KCA","AL","MIN","AL",148,5,11,"D",157,"1982","09","HOME","MIN"
1982-09-19,7255,0,"Sun","KCA","AL","MIN","AL",149,4,9,"D",163,"1982","09","HOME","MIN"
1982-09-20,2830,0,"Mon","TOR","AL","MIN","AL",150,1,4,"N",148,"1982","09","HOME","MIN"
1982-09-21,3282,0,"Tue","TOR","AL","MIN","AL",151,5,1,"N",150,"1982","09","VISIT","TOR"
1982-09-22,3676,0,"Wed","TOR","AL","MIN","AL",152,3,2,"N",135,"1982","09","VISIT","TOR"
1982-10-01,9427,0,"Fri","CHA","AL","MIN","AL",160,2,3,"N",137,"1982","10","HOME","MIN"
1982-10-02,3888,0,"Sat","CHA","AL","MIN","AL",161,5,3,"D",141,"1982","10","VISIT","CHA"
1982-10-03,5085,0,"Sun","CHA","AL","MIN","AL",162,6,1,"D",125,"1982","10","VISIT","CHA"
1983-04-05,30961,0,"Tue","DET","AL","MIN","AL",1,11,3,"N",155,"1983","04","VISIT","DET"
1983-04-06,4835,0,"Wed","DET","AL","MIN","AL",2,9,5,"N",167,"1983","04","VISIT","DET"
1983-04-07,7936,0,"Thu","DET","AL","MIN","AL",3,4,5,"N",157,"1983","04","HOME","MIN"
1983-04-15,7323,0,"Fri","CAL","AL","MIN","AL",9,8,2,"N",150,"1983","04","VISIT","CAL"
1983-04-16,9974,0,"Sat","CAL","AL","MIN","AL",10,9,5,"N",140,"1983","04","VISIT","CAL"
1983-04-17,23010,0,"Sun","CAL","AL","MIN","AL",11,8,11,"N",150,"1983","04","HOME","MIN"
1983-04-18,2416,0,"Mon","SEA","AL","MIN","AL",12,5,8,"N",170,"1983","04","HOME","MIN"
1983-04-19,3336,0,"Tue","SEA","AL","MIN","AL",13,2,6,"N",145,"1983","04","HOME","MIN"
1983-04-20,3074,0,"Wed","SEA","AL","MIN","AL",14,2,11,"N",173,"1983","04","HOME","MIN"
1983-04-21,4719,0,"Thu","SEA","AL","MIN","AL",15,2,0,"N",127,"1983","04","VISIT","SEA"
1983-04-29,18896,0,"Fri","MIL","AL","MIN","AL",21,4,7,"N",142,"1983","04","HOME","MIN"
1983-04-30,23267,0,"Sat","MIL","AL","MIN","AL",22,7,9,"N",188,"1983","04","HOME","MIN"
1983-05-01,24703,0,"Sun","MIL","AL","MIN","AL",23,8,4,"D",163,"1983","05","VISIT","MIL"
1983-05-03,3615,0,"Tue","CLE","AL","MIN","AL",24,3,1,"N",152,"1983","05","VISIT","CLE"
1983-05-04,3516,0,"Wed","CLE","AL","MIN","AL",25,11,7,"N",167,"1983","05","VISIT","CLE"
1983-05-05,5644,0,"Thu","CLE","AL","MIN","AL",26,7,5,"D",175,"1983","05","VISIT","CLE"
1983-05-06,15093,0,"Fri","NYA","AL","MIN","AL",27,8,4,"N",154,"1983","05","VISIT","NYA"
1983-05-07,18036,0,"Sat","NYA","AL","MIN","AL",28,8,7,"N",150,"1983","05","VISIT","NYA"
1983-05-08,10823,0,"Sun","NYA","AL","MIN","AL",29,5,6,"D",170,"1983","05","HOME","MIN"
1983-05-16,7056,0,"Mon","OAK","AL","MIN","AL",35,7,6,"N",175,"1983","05","VISIT","OAK"
1983-05-17,4686,0,"Tue","OAK","AL","MIN","AL",36,7,6,"N",178,"1983","05","VISIT","OAK"
1983-05-18,4069,0,"Wed","OAK","AL","MIN","AL",37,5,16,"D",178,"1983","05","HOME","MIN"
1983-05-30,14916,0,"Mon","BAL","AL","MIN","AL",49,6,1,"D",153,"1983","05","VISIT","BAL"
1983-05-31,4242,0,"Tue","BAL","AL","MIN","AL",50,3,10,"N",156,"1983","05","HOME","MIN"
1983-06-01,5564,0,"Wed","BAL","AL","MIN","AL",51,6,3,"N",177,"1983","06","VISIT","BAL"
1983-06-03,8996,0,"Fri","BOS","AL","MIN","AL",52,6,3,"N",145,"1983","06","VISIT","BOS"
1983-06-04,8788,0,"Sat","BOS","AL","MIN","AL",53,8,6,"D",150,"1983","06","VISIT","BOS"
1983-06-05,7892,0,"Sun","BOS","AL","MIN","AL",54,4,10,"D",140,"1983","06","HOME","MIN"
1983-06-10,5282,0,"Fri","TEX","AL","MIN","AL",58,4,2,"N",171,"1983","06","VISIT","TEX"
1983-06-11,11363,0,"Sat","TEX","AL","MIN","AL",59,11,0,"N",167,"1983","06","VISIT","TEX"
1983-06-12,4707,0,"Sun","TEX","AL","MIN","AL",60,4,3,"D",187,"1983","06","VISIT","TEX"
1983-06-13,10897,0,"Mon","KCA","AL","MIN","AL",61,4,9,"N",175,"1983","06","HOME","MIN"
1983-06-14,7303,0,"Tue","KCA","AL","MIN","AL",62,1,8,"N",146,"1983","06","HOME","MIN"
1983-06-15,7136,0,"Wed","KCA","AL","MIN","AL",63,2,6,"N",151,"1983","06","HOME","MIN"
1983-06-28,12844,0,"Tue","TOR","AL","MIN","AL",75,2,5,"N",167,"1983","06","HOME","MIN"
1983-06-29,8242,0,"Wed","TOR","AL","MIN","AL",76,4,2,"N",145,"1983","06","VISIT","TOR"
1983-06-30,20498,0,"Thu","TOR","AL","MIN","AL",77,11,3,"D",146,"1983","06","VISIT","TOR"
1983-07-01,8101,0,"Fri","CHA","AL","MIN","AL",78,3,6,"N",145,"1983","07","HOME","MIN"
1983-07-02,13609,0,"Sat","CHA","AL","MIN","AL",79,4,2,"N",184,"1983","07","VISIT","CHA"
1983-07-03,10339,0,"Sun","CHA","AL","MIN","AL",80,3,4,"D",142,"1983","07","HOME","MIN"
1983-07-04,11538,0,"Mon","CHA","AL","MIN","AL",81,12,6,"D",193,"1983","07","VISIT","CHA"
1983-07-08,11529,0,"Fri","CLE","AL","MIN","AL",82,10,4,"N",138,"1983","07","VISIT","CLE"
1983-07-09,11683,0,"Sat","CLE","AL","MIN","AL",83,2,3,"N",158,"1983","07","HOME","MIN"
1983-07-10,7287,0,"Sun","CLE","AL","MIN","AL",84,4,6,"D",145,"1983","07","HOME","MIN"
1983-07-11,16835,0,"Mon","NYA","AL","MIN","AL",85,2,4,"N",129,"1983","07","HOME","MIN"
1983-07-12,16550,0,"Tue","NYA","AL","MIN","AL",86,4,3,"N",165,"1983","07","VISIT","NYA"
1983-07-13,22148,0,"Wed","NYA","AL","MIN","AL",87,1,6,"N",152,"1983","07","HOME","MIN"
1983-07-25,24527,0,"Mon","MIL","AL","MIN","AL",99,3,17,"N",158,"1983","07","HOME","MIN"
1983-07-26,25732,0,"Tue","MIL","AL","MIN","AL",100,5,6,"N",174,"1983","07","HOME","MIN"
1983-07-27,34003,0,"Wed","MIL","AL","MIN","AL",101,13,9,"N",178,"1983","07","VISIT","MIL"
1983-07-29,13066,0,"Fri","SEA","AL","MIN","AL",102,3,4,"N",162,"1983","07","HOME","MIN"
1983-07-30,12260,0,"Sat","SEA","AL","MIN","AL",103,7,3,"N",132,"1983","07","VISIT","SEA"
1983-07-31,6785,0,"Sun","SEA","AL","MIN","AL",104,3,2,"D",163,"1983","07","VISIT","SEA"
1983-08-01,0,1,"Mon","CAL","AL","MIN","AL",105,12,6,"N",163,"1983","08","VISIT","CAL"
1983-08-01,18368,2,"Mon","CAL","AL","MIN","AL",106,0,7,"N",152,"1983","08","HOME","MIN"
1983-08-02,13064,0,"Tue","CAL","AL","MIN","AL",107,2,1,"N",151,"1983","08","VISIT","CAL"
1983-08-03,10711,0,"Wed","CAL","AL","MIN","AL",108,7,5,"N",173,"1983","08","VISIT","CAL"
1983-08-04,12457,0,"Thu","OAK","AL","MIN","AL",109,3,4,"N",180,"1983","08","HOME","MIN"
1983-08-05,8203,0,"Fri","OAK","AL","MIN","AL",110,3,2,"N",141,"1983","08","VISIT","OAK"
1983-08-06,11759,0,"Sat","OAK","AL","MIN","AL",111,6,4,"N",219,"1983","08","VISIT","OAK"
1983-08-07,8503,0,"Sun","OAK","AL","MIN","AL",112,6,0,"D",173,"1983","08","VISIT","OAK"
1983-08-19,13437,0,"Fri","DET","AL","MIN","AL",123,5,1,"N",148,"1983","08","VISIT","DET"
1983-08-20,13646,0,"Sat","DET","AL","MIN","AL",124,9,1,"N",164,"1983","08","VISIT","DET"
1983-08-21,10799,0,"Sun","DET","AL","MIN","AL",125,3,4,"D",149,"1983","08","HOME","MIN"
1983-08-23,12686,0,"Tue","BOS","AL","MIN","AL",126,2,3,"N",136,"1983","08","HOME","MIN"
1983-08-24,13325,0,"Wed","BOS","AL","MIN","AL",127,7,8,"N",148,"1983","08","HOME","MIN"
1983-08-25,11250,0,"Thu","BOS","AL","MIN","AL",128,2,5,"D",146,"1983","08","HOME","MIN"
1983-09-02,7996,0,"Fri","BAL","AL","MIN","AL",136,1,0,"N",133,"1983","09","VISIT","BAL"
1983-09-03,9230,0,"Sat","BAL","AL","MIN","AL",137,13,0,"D",144,"1983","09","VISIT","BAL"
1983-09-04,8296,0,"Sun","BAL","AL","MIN","AL",138,9,6,"D",152,"1983","09","VISIT","BAL"
1983-09-09,5400,0,"Fri","KCA","AL","MIN","AL",142,6,7,"N",168,"1983","09","HOME","MIN"
1983-09-10,6354,0,"Sat","KCA","AL","MIN","AL",143,3,6,"D",173,"1983","09","HOME","MIN"
1983-09-11,4820,0,"Sun","KCA","AL","MIN","AL",144,3,1,"D",129,"1983","09","VISIT","KCA"
1983-09-13,6210,0,"Tue","CHA","AL","MIN","AL",145,5,1,"N",132,"1983","09","VISIT","CHA"
1983-09-14,6650,0,"Wed","CHA","AL","MIN","AL",146,0,1,"N",146,"1983","09","HOME","MIN"
1983-09-15,4039,0,"Thu","TOR","AL","MIN","AL",147,2,6,"N",142,"1983","09","HOME","MIN"
1983-09-16,11640,0,"Fri","TOR","AL","MIN","AL",148,4,11,"N",146,"1983","09","HOME","MIN"
1983-09-17,6300,0,"Sat","TOR","AL","MIN","AL",149,13,3,"D",150,"1983","09","VISIT","TOR"
1983-09-27,3000,0,"Tue","TEX","AL","MIN","AL",157,6,1,"N",138,"1983","09","VISIT","TEX"
1983-09-28,4084,0,"Wed","TEX","AL","MIN","AL",158,0,3,"N",131,"1983","09","HOME","MIN"
1983-09-29,4395,0,"Thu","TEX","AL","MIN","AL",159,0,2,"D",134,"1983","09","HOME","MIN"
1984-04-03,34381,0,"Tue","DET","AL","MIN","AL",1,8,1,"N",130,"1984","04","VISIT","DET"
1984-04-05,8373,0,"Thu","DET","AL","MIN","AL",2,7,3,"D",153,"1984","04","VISIT","DET"
1984-04-06,8644,0,"Fri","BAL","AL","MIN","AL",3,4,9,"N",152,"1984","04","HOME","MIN"
1984-04-07,10245,0,"Sat","BAL","AL","MIN","AL",4,4,13,"D",149,"1984","04","HOME","MIN"
1984-04-08,13286,0,"Sun","BAL","AL","MIN","AL",5,3,7,"D",142,"1984","04","HOME","MIN"
1984-04-13,7003,0,"Fri","SEA","AL","MIN","AL",8,3,4,"N",169,"1984","04","HOME","MIN"
1984-04-14,10659,0,"Sat","SEA","AL","MIN","AL",9,3,4,"D",158,"1984","04","HOME","MIN"
1984-04-15,10273,0,"Sun","SEA","AL","MIN","AL",10,5,4,"D",164,"1984","04","VISIT","SEA"
1984-04-16,6227,0,"Mon","CAL","AL","MIN","AL",11,2,9,"N",141,"1984","04","HOME","MIN"
1984-04-17,9370,0,"Tue","CAL","AL","MIN","AL",12,6,3,"N",152,"1984","04","VISIT","CAL"
1984-04-18,7967,0,"Wed","CAL","AL","MIN","AL",13,9,2,"N",135,"1984","04","VISIT","CAL"
1984-04-25,12398,0,"Wed","NYA","AL","MIN","AL",19,6,8,"N",157,"1984","04","HOME","MIN"
1984-04-26,11246,0,"Thu","NYA","AL","MIN","AL",20,2,4,"D",165,"1984","04","HOME","MIN"
1984-05-04,10155,0,"Fri","OAK","AL","MIN","AL",28,1,3,"N",143,"1984","05","HOME","MIN"
1984-05-05,9334,0,"Sat","OAK","AL","MIN","AL",29,4,5,"D",149,"1984","05","HOME","MIN"
1984-05-06,9260,0,"Sun","OAK","AL","MIN","AL",30,3,4,"D",142,"1984","05","HOME","MIN"
1984-05-15,26761,0,"Tue","TOR","AL","MIN","AL",37,5,2,"N",169,"1984","05","VISIT","TOR"
1984-05-16,51863,0,"Wed","TOR","AL","MIN","AL",38,8,7,"D",156,"1984","05","VISIT","TOR"
1984-05-18,29277,0,"Fri","BOS","AL","MIN","AL",39,3,8,"N",130,"1984","05","HOME","MIN"
1984-05-19,25896,0,"Sat","BOS","AL","MIN","AL",40,0,7,"N",121,"1984","05","HOME","MIN"
1984-05-20,26731,0,"Sun","BOS","AL","MIN","AL",41,5,4,"D",131,"1984","05","VISIT","BOS"
1984-05-25,37687,0,"Fri","MIL","AL","MIN","AL",45,4,7,"N",144,"1984","05","HOME","MIN"
1984-05-26,35228,0,"Sat","MIL","AL","MIN","AL",46,6,7,"D",147,"1984","05","HOME","MIN"
1984-05-27,36946,0,"Sun","MIL","AL","MIN","AL",47,5,4,"D",164,"1984","05","VISIT","MIL"
1984-05-31,11011,0,"Thu","KCA","AL","MIN","AL",49,2,7,"N",151,"1984","05","HOME","MIN"
1984-06-01,13164,0,"Fri","KCA","AL","MIN","AL",50,7,1,"N",150,"1984","06","VISIT","KCA"
1984-06-02,13799,0,"Sat","KCA","AL","MIN","AL",51,7,6,"N",179,"1984","06","VISIT","KCA"
1984-06-03,12144,0,"Sun","KCA","AL","MIN","AL",52,5,2,"D",130,"1984","06","VISIT","KCA"
1984-06-04,6741,0,"Mon","TEX","AL","MIN","AL",53,2,6,"N",124,"1984","06","HOME","MIN"
1984-06-05,7762,0,"Tue","TEX","AL","MIN","AL",54,2,1,"N",127,"1984","06","VISIT","TEX"
1984-06-06,7279,0,"Wed","TEX","AL","MIN","AL",55,1,2,"N",114,"1984","06","HOME","MIN"
1984-06-07,8628,0,"Thu","TEX","AL","MIN","AL",56,4,5,"D",132,"1984","06","HOME","MIN"
1984-06-19,9373,0,"Tue","CLE","AL","MIN","AL",66,7,4,"N",168,"1984","06","VISIT","CLE"
1984-06-20,19637,0,"Wed","CLE","AL","MIN","AL",67,2,8,"N",144,"1984","06","HOME","MIN"
1984-06-21,10043,0,"Thu","CLE","AL","MIN","AL",68,7,0,"D",142,"1984","06","VISIT","CLE"
1984-06-22,21919,0,"Fri","CHA","AL","MIN","AL",69,8,6,"N",172,"1984","06","VISIT","CHA"
1984-06-23,20828,0,"Sat","CHA","AL","MIN","AL",70,3,4,"N",144,"1984","06","HOME","MIN"
1984-06-24,12696,0,"Sun","CHA","AL","MIN","AL",71,2,3,"N",128,"1984","06","HOME","MIN"
1984-07-02,12081,0,"Mon","BAL","AL","MIN","AL",78,4,6,"N",131,"1984","07","HOME","MIN"
1984-07-03,22803,0,"Tue","BAL","AL","MIN","AL",79,1,3,"N",124,"1984","07","HOME","MIN"
1984-07-04,16547,0,"Wed","BAL","AL","MIN","AL",80,6,4,"D",176,"1984","07","VISIT","BAL"
1984-07-05,14049,0,"Thu","NYA","AL","MIN","AL",81,4,5,"N",167,"1984","07","HOME","MIN"
1984-07-06,23278,0,"Fri","NYA","AL","MIN","AL",82,4,9,"N",142,"1984","07","HOME","MIN"
1984-07-07,29290,0,"Sat","NYA","AL","MIN","AL",83,11,4,"N",158,"1984","07","VISIT","NYA"
1984-07-08,19298,0,"Sun","NYA","AL","MIN","AL",84,3,4,"D",165,"1984","07","HOME","MIN"
1984-07-12,29729,0,"Thu","DET","AL","MIN","AL",85,2,4,"D",138,"1984","07","HOME","MIN"
1984-07-13,30050,0,"Fri","DET","AL","MIN","AL",86,5,3,"N",191,"1984","07","VISIT","DET"
1984-07-14,46017,0,"Sat","DET","AL","MIN","AL",87,6,5,"N",220,"1984","07","VISIT","DET"
1984-07-15,27965,0,"Sun","DET","AL","MIN","AL",88,6,2,"D",180,"1984","07","VISIT","DET"
1984-07-23,19830,0,"Mon","OAK","AL","MIN","AL",96,4,14,"N",153,"1984","07","HOME","MIN"
1984-07-24,12269,0,"Tue","OAK","AL","MIN","AL",97,4,6,"N",154,"1984","07","HOME","MIN"
1984-07-25,13383,0,"Wed","OAK","AL","MIN","AL",98,1,0,"N",127,"1984","07","VISIT","OAK"
1984-07-27,30536,0,"Fri","CAL","AL","MIN","AL",99,0,2,"N",152,"1984","07","HOME","MIN"
1984-07-28,34681,0,"Sat","CAL","AL","MIN","AL",100,1,6,"N",139,"1984","07","HOME","MIN"
1984-07-29,30311,0,"Sun","CAL","AL","MIN","AL",101,5,6,"D",173,"1984","07","HOME","MIN"
1984-07-30,12344,0,"Mon","SEA","AL","MIN","AL",102,5,9,"N",160,"1984","07","HOME","MIN"
1984-07-31,14293,0,"Tue","SEA","AL","MIN","AL",103,2,9,"N",147,"1984","07","HOME","MIN"
1984-08-01,19274,0,"Wed","SEA","AL","MIN","AL",104,5,1,"D",171,"1984","08","VISIT","SEA"
1984-08-13,29906,0,"Mon","MIL","AL","MIN","AL",116,1,5,"N",132,"1984","08","HOME","MIN"
1984-08-14,44704,0,"Tue","MIL","AL","MIN","AL",117,2,3,"N",168,"1984","08","HOME","MIN"
1984-08-15,32956,0,"Wed","MIL","AL","MIN","AL",118,8,4,"N",177,"1984","08","VISIT","MIL"
1984-08-24,26602,0,"Fri","TOR","AL","MIN","AL",127,6,2,"N",179,"1984","08","VISIT","TOR"
1984-08-25,23236,0,"Sat","TOR","AL","MIN","AL",128,4,5,"N",226,"1984","08","HOME","MIN"
1984-08-26,24654,0,"Sun","TOR","AL","MIN","AL",129,2,1,"D",154,"1984","08","VISIT","TOR"
1984-08-27,19251,0,"Mon","TOR","AL","MIN","AL",130,5,2,"N",160,"1984","08","VISIT","TOR"
1984-08-28,14446,0,"Tue","BOS","AL","MIN","AL",131,1,2,"N",166,"1984","08","HOME","MIN"
1984-08-29,17425,0,"Wed","BOS","AL","MIN","AL",132,4,0,"N",135,"1984","08","VISIT","BOS"
1984-08-30,14591,0,"Thu","BOS","AL","MIN","AL",133,9,3,"N",141,"1984","08","VISIT","BOS"
1984-09-07,14180,0,"Fri","TEX","AL","MIN","AL",140,3,7,"N",155,"1984","09","HOME","MIN"
1984-09-08,14456,0,"Sat","TEX","AL","MIN","AL",141,4,5,"D",142,"1984","09","HOME","MIN"
1984-09-09,13458,0,"Sun","TEX","AL","MIN","AL",142,9,3,"D",147,"1984","09","VISIT","TEX"
1984-09-10,23795,0,"Mon","KCA","AL","MIN","AL",143,3,7,"N",169,"1984","09","HOME","MIN"
1984-09-11,20992,0,"Tue","KCA","AL","MIN","AL",144,1,5,"N",141,"1984","09","HOME","MIN"
1984-09-12,27906,0,"Wed","KCA","AL","MIN","AL",145,3,2,"N",152,"1984","09","VISIT","KCA"
1984-09-17,17052,0,"Mon","CHA","AL","MIN","AL",149,7,3,"N",143,"1984","09","VISIT","CHA"
1984-09-18,15493,0,"Tue","CHA","AL","MIN","AL",150,5,3,"N",161,"1984","09","VISIT","CHA"
1984-09-19,18442,0,"Wed","CHA","AL","MIN","AL",151,7,3,"N",151,"1984","09","VISIT","CHA"
1984-09-20,16306,0,"Thu","CHA","AL","MIN","AL",152,4,5,"D",195,"1984","09","HOME","MIN"
1984-09-21,45974,0,"Fri","CLE","AL","MIN","AL",153,3,7,"N",136,"1984","09","HOME","MIN"
1984-09-22,19059,0,"Sat","CLE","AL","MIN","AL",154,1,4,"D",151,"1984","09","HOME","MIN"
1984-09-23,21227,0,"Sun","CLE","AL","MIN","AL",155,1,5,"D",147,"1984","09","HOME","MIN"
1985-04-15,51190,0,"Mon","CAL","AL","MIN","AL",7,5,0,"N",167,"1985","04","VISIT","CAL"
1985-04-17,14741,0,"Wed","CAL","AL","MIN","AL",8,4,3,"N",143,"1985","04","VISIT","CAL"
1985-04-18,16926,0,"Thu","CAL","AL","MIN","AL",9,9,8,"D",204,"1985","04","VISIT","CAL"
1985-04-22,10200,0,"Mon","SEA","AL","MIN","AL",13,5,9,"N",161,"1985","04","HOME","MIN"
1985-04-23,11352,0,"Tue","SEA","AL","MIN","AL",14,2,4,"N",138,"1985","04","HOME","MIN"
1985-04-24,10465,0,"Wed","SEA","AL","MIN","AL",15,0,10,"D",147,"1985","04","HOME","MIN"
1985-04-25,9259,0,"Thu","OAK","AL","MIN","AL",16,4,5,"N",154,"1985","04","HOME","MIN"
1985-04-26,20355,0,"Fri","OAK","AL","MIN","AL",17,7,8,"N",158,"1985","04","HOME","MIN"
1985-04-27,24737,0,"Sat","OAK","AL","MIN","AL",18,6,8,"D",163,"1985","04","HOME","MIN"
1985-04-28,17797,0,"Sun","OAK","AL","MIN","AL",19,1,10,"D",178,"1985","04","HOME","MIN"
1985-05-03,30088,0,"Fri","BAL","AL","MIN","AL",22,8,7,"N",178,"1985","05","VISIT","BAL"
1985-05-04,34086,0,"Sat","BAL","AL","MIN","AL",23,6,8,"N",159,"1985","05","HOME","MIN"
1985-05-05,35948,0,"Sun","BAL","AL","MIN","AL",24,10,5,"D",176,"1985","05","VISIT","BAL"
1985-05-07,21704,0,"Tue","NYA","AL","MIN","AL",25,6,8,"N",169,"1985","05","HOME","MIN"
1985-05-08,22832,0,"Wed","NYA","AL","MIN","AL",26,6,8,"N",173,"1985","05","HOME","MIN"
1985-05-15,21030,0,"Wed","DET","AL","MIN","AL",32,4,5,"N",203,"1985","05","HOME","MIN"
1985-05-16,22153,0,"Thu","DET","AL","MIN","AL",33,5,7,"D",151,"1985","05","HOME","MIN"
1985-05-17,19253,0,"Fri","TOR","AL","MIN","AL",34,6,7,"N",211,"1985","05","HOME","MIN"
1985-05-18,16824,0,"Sat","TOR","AL","MIN","AL",35,3,1,"D",162,"1985","05","VISIT","TOR"
1985-05-19,25151,0,"Sun","TOR","AL","MIN","AL",36,2,8,"D",146,"1985","05","HOME","MIN"
1985-05-20,19583,0,"Mon","BOS","AL","MIN","AL",37,2,5,"N",150,"1985","05","HOME","MIN"
1985-05-21,16641,0,"Tue","BOS","AL","MIN","AL",38,9,1,"N",183,"1985","05","VISIT","BOS"
1985-05-22,23263,0,"Wed","BOS","AL","MIN","AL",39,4,3,"N",163,"1985","05","VISIT","BOS"
1985-05-31,34932,0,"Fri","MIL","AL","MIN","AL",46,6,4,"N",167,"1985","05","VISIT","MIL"
1985-06-01,38317,0,"Sat","MIL","AL","MIN","AL",47,7,2,"N",135,"1985","06","VISIT","MIL"
1985-06-02,25966,0,"Sun","MIL","AL","MIN","AL",48,4,5,"D",136,"1985","06","HOME","MIN"
1985-06-07,19103,0,"Fri","CHA","AL","MIN","AL",51,3,6,"N",161,"1985","06","HOME","MIN"
1985-06-08,29001,0,"Sat","CHA","AL","MIN","AL",52,3,1,"N",132,"1985","06","VISIT","CHA"
1985-06-09,21812,0,"Sun","CHA","AL","MIN","AL",53,5,1,"D",153,"1985","06","VISIT","CHA"
1985-06-21,22712,0,"Fri","TEX","AL","MIN","AL",63,2,3,"N",145,"1985","06","HOME","MIN"
